 TASK CREATE TIMESTAMP, TASK CODE,ITEM NUMBER,RAN NUMBER, TAG NUMBER, TASK COMPLETION SECONDS, TASK CREATE USER NAME, TASK SUPERVISOR NAME
2024-09-26 02:27:56.000 Z,REPL,80960291451,GN3601075,M261367,156,Q0408031,S1 Tophat NS
2024-09-26 02:28:44.000 Z,REPL,86884896836,HH9774251,1737806,128,Q2561814,S1 Tophat NS
2024-09-26 02:28:51.000 Z,REPL,28532019909,YR9359534,70017817,9,Q7107727,S1 Tophat NS
2024-09-26 02:28:59.000 Z,REPL,24431981497,UE6614262,6101662,173,Q7592653,S1 Tophat NS
2024-09-26 02:29:22.000 Z,REPL,65810617442,JW7268327,N0051339,211,Q9910889,S1 Tophat NS
2024-09-26 02:29:23.000 Z,REPL,26439047582,IS2984582,80004393,206,Q8952449,S1 Tophat NS
2024-09-26 02:29:59.000 Z,REPL,68270191382,KZ3728133,707916,13,Q9873799,S1 Tophat NS
2024-09-26 02:30:01.000 Z,REPL,55227599138,AP1945136,9160519,83,Q7853685,S1 Tophat NS
2024-09-26 02:30:01.000 Z,REPL,18792038924,ZU5426894,T531497,75,Q4685527,S1 Tophat NS
2024-09-26 02:30:04.000 Z,REPL,80834952326,XY8414417,770,12,Q7577709,S1 Tophat NS
2024-09-26 02:30:16.000 Z,REPL,68104407738,DT8351798,8700514,173,Q9306198,
2024-09-26 02:30:17.000 Z,REPL,55227599138,FG9337379,9191040,11,Q7853685,S1 Tophat NS
2024-09-26 02:30:35.000 Z,REPL,55227599138,RTB3507526,9191041,9,Q7853685,S1 Tophat NS
2024-09-26 02:30:39.000 Z,REPL,28780847894,GN4101362,AH1382,155,Q0408031,S1 Tophat NS
2024-09-26 02:30:49.000 Z,REPL,55227599138,HH0630511,9191042,10,Q7853685,S1 Tophat NS
2024-09-26 02:30:50.000 Z,REPL,82859751893,YR0489213,20105675,51,Q6505048,S1 Tophat NS
2024-09-26 02:31:15.000 Z,REPL,55227599138,UE2416091,9191043,9,Q7853685,S1 Tophat NS
2024-09-26 02:31:30.000 Z,REPL,96944437133,JW7742099,M261447,100,Q7592653,S1 Tophat NS
2024-09-26 02:31:30.000 Z,REPL,55227599138,IS9222252,9160521,11,Q7853685,S1 Tophat NS
2024-09-26 02:31:32.000 Z,REPL,80960629038,KZ0205237,M255657,9,Q2872652,S1 Tophat NS
2024-09-26 02:31:33.000 Z,REPL,1658176147,AP5525432,M260751,32,Q4685527,S1 Tophat NS
2024-09-26 02:31:52.000 Z,REPL,96400913978,ZU1463603,M261455,182,Q2561814,S1 Tophat NS
2024-09-26 02:31:52.000 Z,REPL,31038958768,XY7063897,T529363,65,Q0437665,S1 Tophat NS
2024-09-26 02:31:55.000 Z,REPL,55227599138,DT0908504,9160520,21,Q7853685,S1 Tophat NS
2024-09-26 02:31:57.000 Z,REPL,48950018649,FG1444634,22765,86,Q8952449,S1 Tophat NS
2024-09-26 02:32:03.000 Z,REPL,89270998951,RTB1165074,1519806,74,Q7107727,S1 Tophat NS
2024-09-26 02:32:27.000 Z,REPL,96373766572,GN5388665,3781515,16,Q2872652,S1 Tophat NS
2024-09-26 02:33:05.000 Z,REPL,31038958768,HH2513598,T529827,35,Q0437665,S1 Tophat NS
2024-09-26 02:33:21.000 Z,REPL,96992012392,YR1769857,6213314,102,Q7592653,S1 Tophat NS
2024-09-26 02:33:33.000 Z,REPL,55451815123,UE2315038,A7PAS5,137,Q8399589,S1 Tophat NS
2024-09-26 02:33:38.000 Z,REPL,96374287336,JW5430178,3764648,12,Q2872652,S1 Tophat NS
2024-09-26 02:34:06.000 Z,REPL,14952513567,IS0357041,A7R106,136,Q9910889,S1 Tophat NS
2024-09-26 02:34:09.000 Z,REPL,76892504174,KZ8588616,14050539,81,Q8952449,S1 Tophat NS
2024-09-26 02:34:20.000 Z,REPL,18793255225,AP8714257,2306292,131,Q0408031,S1 Tophat NS
2024-09-26 02:34:45.000 Z,REPL,28886083229,ZU5376246,9029595,35,Q7577709,S1 Tophat NS
2024-09-26 02:35:06.000 Z,REPL,284A1130784,XY3140882,T533904,44,Q0437665,S1 Tophat NS
2024-09-26 02:35:29.000 Z,REPL,16576033879,DT9646864,767208,101,Q7592653,S1 Tophat NS
2024-09-26 02:35:45.000 Z,REPL,24272902976,FG1904852,VJ9CB4801,51,Q8399589,S1 Tophat NS
2024-09-26 02:36:09.000 Z,REPL,25975248661,RTB3712948,43130086,46,Q7107727,S1 Tophat NS
2024-09-26 02:36:30.000 Z,REPL,74810449078,GN0817116,M257245,59,Q9910889,S1 Tophat NS
2024-09-26 02:36:56.000 Z,REPL,25331190923,HH2383926,A7A798,179,Q4685527,S1 Tophat NS
2024-09-26 02:37:24.000 Z,REPL,40262372377,YR0649246,M261296,9,Q8399589,S1 Tophat NS
2024-09-26 02:37:28.000 Z,REPL,24810145619,UE3162602,707055,14,Q9873799,S1 Tophat NS
2024-09-26 02:37:29.000 Z,REPL,64839484801,JW8666033,2300168,112,Q7592653,S1 Tophat NS
2024-09-26 02:38:03.000 Z,REPL,18791179093,IS8027582,8696731,133,Q0408031,S1 Tophat NS
2024-09-26 02:38:21.000 Z,REPL,90903180076,KZ6536413,80004381,170,Q7853685,S1 Tophat NS
2024-09-26 02:38:22.000 Z,REPL,80641642334,AP7112837,M258806,135,Q7577709,S1 Tophat NS
2024-09-26 02:38:42.000 Z,REPL,25391466582,ZU8526064,AGRAP2,11,Q7107727,S1 Tophat NS
2024-09-26 02:39:05.000 Z,REPL,24272902976,XY1180263,VJIAO4001,10,Q8399589,S1 Tophat NS
2024-09-26 02:39:37.000 Z,REPL,23707069154,DT9723238,A7J629,101,Q7592653,S1 Tophat NS
2024-09-26 02:39:53.000 Z,REPL,18792038924,FG9194832,VJ9AX4401,157,Q4685527,S1 Tophat NS
2024-09-26 02:40:01.000 Z,REPL,82431066202,RTB9628868,AGH590,16,Q7577709,S1 Tophat NS
2024-09-26 02:40:18.000 Z,REPL,284B1369029,GN7600423,15579232,92,Q0408031,S1 Tophat NS
2024-09-26 02:40:23.000 Z,REPL,27500615938,HH4166614,701182,12,Q9873799,S1 Tophat NS
2024-09-26 02:41:34.000 Z,REPL,73833468644,YR6090644,35335282,112,Q7592653,S1 Tophat NS
2024-09-26 02:42:14.000 Z,REPL,55227599138,UE0882774,30410338,72,Q0437665,S1 Tophat NS
2024-09-26 02:42:28.000 Z,REPL,96321583551,JW2146602,85591628,9,Q7107727,S1 Tophat NS
2024-09-26 02:42:29.000 Z,REPL,24317796257,IS9444965,A74530,108,Q2561814,S1 Tophat NS
2024-09-26 02:42:29.000 Z,REPL,55227599138,KZ5198657,30410336,10,Q0437665,S1 Tophat NS
2024-09-26 02:42:40.000 Z,REPL,18002868526,AP2224008,1313,196,Q9910889,S1 Tophat NS
2024-09-26 02:44:12.000 Z,REPL,24015857651,ZU2437309,GN8JE005,154,Q0408031,S1 Tophat NS
2024-09-26 02:44:13.000 Z,REPL,28228039517,XY3029231,M260822,387,Q8952449,S1 Tophat NS
2024-09-26 02:44:25.000 Z,REPL,96400523989,DT3908437,722946MX,105,Q2561814,S1 Tophat NS
2024-09-26 02:45:26.000 Z,REPL,82431066202,FG9670638,AGH591,237,Q7577709,S1 Tophat NS
2024-09-26 02:45:39.000 Z,REPL,26430125546,RTB0875082,483525,261,Q9306198,
2024-09-26 02:47:23.000 Z,REPL,24051309103,GN4092211,GN8HE002W,100,Q6505048,S1 Tophat NS
2024-09-26 02:47:44.000 Z,REPL,46210356014,HH2863973,12407530,264,Q9910889,S1 Tophat NS
2024-09-26 02:47:56.000 Z,REPL,46282633451,YR1533796,M260150,163,Q8952449,S1 Tophat NS
2024-09-26 02:48:16.000 Z,REPL,85222874758,UE7615545,M255566,88,Q0408031,S1 Tophat NS
2024-09-26 02:48:31.000 Z,REPL,284F1594596,JW8525899,41016,160,Q2561814,S1 Tophat NS
2024-09-26 02:48:36.000 Z,REPL,80430777273,IS4007202,M256861,64,Q7577709,S1 Tophat NS
2024-09-26 02:49:27.000 Z,REPL,284G0707787,KZ9929153,475340,321,Q4685527,S1 Tophat NS
2024-09-26 02:50:07.000 Z,REPL,26430192282,AP3281961,60434650,127,Q9306198,
2024-09-26 02:50:31.000 Z,REPL,90606293577,ZU0437377,E1118156,16,Q9873799,S1 Tophat NS
2024-09-26 02:50:41.000 Z,REPL,769B2707834,XY8093747,M255521,25,Q7107727,S1 Tophat NS
2024-09-26 02:51:13.000 Z,REPL,85099461354,DT4151439,T536497,88,Q6505048,S1 Tophat NS
2024-09-26 02:51:22.000 Z,REPL,73873088647,FG8159676,35303558,222,Q7592653,S1 Tophat NS
2024-09-26 02:52:32.000 Z,REPL,24095537804,RTB8511276,GN8IE004H,101,Q4685527,S1 Tophat NS
2024-09-26 02:53:21.000 Z,REPL,90451231639,GN3722723,90969903,145,Q8952449,S1 Tophat NS
2024-09-26 02:54:12.000 Z,REPL,24127657617,HH3355563,GN8IE00J,131,Q2872652,S1 Tophat NS
2024-09-26 02:54:20.000 Z,REPL,28716636038,YR5091548,AG2519,91,Q7592653,S1 Tophat NS
2024-09-26 02:54:35.000 Z,REPL,55227599138,UE3612016,9160518,38,Q0437665,S1 Tophat NS
2024-09-26 02:54:38.000 Z,REPL,20611827766,JW9117836,AGG569,71,Q4685527,S1 Tophat NS
2024-09-26 02:55:01.000 Z,REPL,1658176147,IS8841368,M261301,62,Q0070375,S1 Tophat NS
2024-09-26 02:55:43.000 Z,REPL,284B8889239,KZ5473543,AKW613,86,Q8399589,S1 Tophat NS
2024-09-26 02:56:25.000 Z,REPL,284A1655057,AP5579944,48P449,442,Q9910889,S1 Tophat NS
2024-09-26 02:56:46.000 Z,REPL,296M8854255,ZU4284224,AGA994,70,Q8952449,S1 Tophat NS
2024-09-26 02:57:21.000 Z,REPL,28533944917,XY5238915,9061211,205,Q9873799,S1 Tophat NS
2024-09-26 02:57:52.000 Z,REPL,284G0707787,DT6953461,475345,186,Q4685527,S1 Tophat NS
2024-09-26 02:57:58.000 Z,REPL,226A0105448,FG7674095,70113807,75,Q0070375,S1 Tophat NS
2024-09-26 02:58:49.000 Z,REPL,65670656608,RTB5979965,AGJ754,11,Q7107727,S1 Tophat NS
2024-09-26 02:59:15.000 Z,REPL,11720763394,GN0500983,MB022630,78,Q4685527,S1 Tophat NS
2024-09-26 02:59:50.000 Z,REPL,96373766572,HH9854571,3779806,73,Q0437665,S1 Tophat NS
2024-09-26 03:00:11.000 Z,REPL,11333581574,YR5876884,A7GAA0,241,Q7853685,S1 Tophat NS
2024-09-26 03:00:15.000 Z,REPL,78819872171,UE4844885,M257447,10,Q8399589,S1 Tophat NS
2024-09-26 03:00:18.000 Z,REPL,284G0487735,JW5453003,473955,115,Q0070375,S1 Tophat NS
2024-09-26 03:01:14.000 Z,REPL,96374287336,IS4878163,3781739,63,Q0437665,S1 Tophat NS
2024-09-26 03:01:27.000 Z,REPL,290T5838743,KZ5029218,A73AS4,49,Q7853685,S1 Tophat NS
2024-09-26 03:01:30.000 Z,REPL,638A2704863,AP7336721,M260385,8,Q8399589,S1 Tophat NS
2024-09-26 03:02:28.000 Z,REPL,96373133513,ZU2164974,54577622,70,Q0437665,S1 Tophat NS
2024-09-26 03:02:58.000 Z,REPL,21513793235,XY2708147,63325246,12,Q7853685,S1 Tophat NS
2024-09-26 03:03:20.000 Z,REPL,30417977179,DT6133759,M260397,31,Q4685527,S1 Tophat NS
2024-09-26 03:03:37.000 Z,REPL,30417977179,FG7449006,M258915,9,Q4685527,S1 Tophat NS
2024-09-26 03:03:42.000 Z,REPL,64894870502,RTB2301791,2302059,515,Q6505048,S1 Tophat NS
2024-09-26 03:03:53.000 Z,REPL,30417977179,GN9535043,M258916,10,Q4685527,S1 Tophat NS
2024-09-26 03:03:55.000 Z,REPL,24340595524,HH8973876,P51971933,94,Q8952449,S1 Tophat NS
2024-09-26 03:04:41.000 Z,REPL,14935785346,YR0893653,30266708,229,Q0070375,S1 Tophat NS
2024-09-26 03:05:21.000 Z,REPL,73938099288,UE0665386,M261404,163,Q9306198,
2024-09-26 03:05:23.000 Z,REPL,30417977179,JW6915167,M257233,86,Q4685527,S1 Tophat NS
2024-09-26 03:06:34.000 Z,REPL,20651664309,IS1851005,T535246,99,Q2561814,S1 Tophat NS
2024-09-26 03:07:37.000 Z,REPL,39780998796,KZ3383514,A7X952,261,Q7853685,S1 Tophat NS
2024-09-26 03:08:01.000 Z,REPL,24340595524,AP8488632,P51971933,55,Q8952449,S1 Tophat NS
2024-09-26 03:10:02.000 Z,REPL,37512773374,ZU6470242,M253585,200,Q2561814,S1 Tophat NS
2024-09-26 03:10:51.000 Z,REPL,25391639912,XY9539327,AGB484,276,Q9873799,S1 Tophat NS
2024-09-26 03:11:34.000 Z,REPL,21230836595,DT4171921,64073756,136,Q6505048,S1 Tophat NS
2024-09-26 03:11:47.000 Z,REPL,68760651455,FG5064032,39985837,337,Q9306198,
2024-09-26 03:11:48.000 Z,REPL,14912367323,RTB5058762,A71263,25,Q9873799,S1 Tophat NS
2024-09-26 03:13:57.000 Z,REPL,68760571781,GN5043846,39981096,38,Q7107727,S1 Tophat NS
2024-09-26 03:14:40.000 Z,REPL,28243106617,HH6384641,9153093,56,Q9873799,S1 Tophat NS
2024-09-26 03:16:46.000 Z,REPL,28716636038,YR2244026,AGR278,248,Q9910889,S1 Tophat NS
2024-09-26 03:17:37.000 Z,REPL,90568470893,UE2717473,17144939,215,Q0408031,S1 Tophat NS
2024-09-26 03:19:16.000 Z,REPL,41151295378,JW8821286,4GX070,255,Q7592653,S1 Tophat NS
2024-09-26 03:19:57.000 Z,REPL,31038958768,IS9927443,T530488,87,Q0437665,S1 Tophat NS
2024-09-26 03:20:25.000 Z,REPL,16588945113,KZ1570613,A7R136,58,Q9873799,S1 Tophat NS
2024-09-26 03:20:37.000 Z,REPL,68761284237,AP6711893,39981593,31,Q7107727,S1 Tophat NS
2024-09-26 03:20:57.000 Z,REPL,20611827766,ZU4807212,AGRAH1,276,Q4685527,S1 Tophat NS
2024-09-26 03:23:05.000 Z,REPL,28533944917,XY7981633,9221121,16,Q7107727,S1 Tophat NS
2024-09-26 03:24:16.000 Z,REPL,96964311822,DT9271084,39988001,83,Q0408031,S1 Tophat NS
2024-09-26 03:26:14.000 Z,REPL,68420539473,FG0502289,8707999,62,Q2561814,S1 Tophat NS
2024-09-26 03:26:16.000 Z,REPL,62244475404,RTB8759666,7052494,285,Q7592653,S1 Tophat NS
2024-09-26 03:27:01.000 Z,REPL,96941125958,GN6316006,39985835,159,Q0408031,S1 Tophat NS
2024-09-26 03:27:20.000 Z,REPL,24382169236,HH2755628,T531201,13,Q7107727,S1 Tophat NS
2024-09-26 03:27:21.000 Z,REPL,96373853132,YR6094288,54598021,131,Q0437665,S1 Tophat NS
2024-09-26 03:28:46.000 Z,REPL,80820964821,UE5636491,AGJA75,79,Q0437665,S1 Tophat NS
2024-09-26 03:28:55.000 Z,REPL,27500509502,JW0575905,707156,196,Q9306198,
2024-09-26 03:29:03.000 Z,REPL,85223843732,IS2384923,1426425,131,Q7592653,S1 Tophat NS
2024-09-26 03:29:16.000 Z,REPL,27760188776,KZ6795525,AG3591,9,Q9873799,S1 Tophat NS
2024-09-26 03:29:38.000 Z,REPL,66895495374,AP7397911,M187486,166,Q6505048,S1 Tophat NS
2024-09-26 03:29:49.000 Z,REPL,80960629038,ZU1567603,M258520,22,Q2872652,S1 Tophat NS
2024-09-26 03:29:58.000 Z,REPL,24084106011,XY5376996,GN8GE004U,98,Q8952449,S1 Tophat NS
2024-09-26 03:30:06.000 Z,REPL,88842395041,DT4950218,70082350,62,Q0437665,S1 Tophat NS
2024-09-26 03:31:53.000 Z,REPL,96920950944,FG6230125,6231235,286,Q0408031,S1 Tophat NS
2024-09-26 03:32:12.000 Z,REPL,65670656608,RTB8679462,AGJ755,109,Q7107727,S1 Tophat NS
2024-09-26 03:32:40.000 Z,REPL,284A1130784,GN1181382,T534896,21,Q2872652,S1 Tophat NS
2024-09-26 03:32:56.000 Z,REPL,28452969364,HH4388699,A7R115,86,Q8952449,S1 Tophat NS
2024-09-26 03:33:21.000 Z,REPL,284N0425665,YR2971399,474586,39,Q9873799,S1 Tophat NS
2024-09-26 03:34:32.000 Z,REPL,96400523989,UE1831816,722946MX,332,Q9306198,
2024-09-26 03:35:29.000 Z,REPL,96972434028,JW6140203,M012146,91,Q2561814,S1 Tophat NS
2024-09-26 03:35:36.000 Z,REPL,625L6456331,IS4103773,XJ9AA0901,89,Q7853685,S1 Tophat NS
2024-09-26 03:35:53.000 Z,REPL,625L6456331,KZ9863563,XIRAA1201,9,Q7853685,S1 Tophat NS
2024-09-26 03:35:56.000 Z,REPL,84938244758,AP2077287,80004346,97,Q0408031,S1 Tophat NS
2024-09-26 03:36:09.000 Z,REPL,625L6456331,ZU2320398,XJ9AA1101,13,Q7853685,S1 Tophat NS
2024-09-26 03:36:22.000 Z,REPL,62256591148,XY0692909,98277322,140,Q7577709,S1 Tophat NS
2024-09-26 03:37:33.000 Z,REPL,26350138705,DT3876455,VJTAR8501,56,Q7853685,S1 Tophat NS
2024-09-26 03:37:37.000 Z,REPL,68210056789,FG2857307,708112,13,Q7107727,S1 Tophat NS
2024-09-26 03:37:49.000 Z,REPL,26350138705,RTB2954073,VJTAR8401,11,Q7853685,S1 Tophat NS
2024-09-26 03:38:36.000 Z,REPL,90870959275,GN8777706,AGH613,121,Q0408031,S1 Tophat NS
2024-09-26 03:38:48.000 Z,REPL,40262206584,HH7876568,2702267,147,Q0070375,S1 Tophat NS
2024-09-26 03:39:24.000 Z,REPL,44021522886,YR8910656,T532908,23,Q7853685,S1 Tophat NS
2024-09-26 03:40:44.000 Z,REPL,67869479148,UE2291792,M260576,178,Q8952449,S1 Tophat NS
2024-09-26 03:40:52.000 Z,REPL,68921946839,JW7070813,39985704,649,Q7592653,S1 Tophat NS
2024-09-26 03:41:00.000 Z,REPL,18791372782,IS6979832,T530475,9,Q8399589,S1 Tophat NS
2024-09-26 03:41:10.000 Z,REPL,18791372782,KZ8685318,T530473,8,Q8399589,S1 Tophat NS
2024-09-26 03:42:01.000 Z,REPL,283D0845575,AP2291184,92360,146,Q0408031,S1 Tophat NS
2024-09-26 03:42:13.000 Z,REPL,96930675053,ZU7614931,39975697,66,Q7592653,S1 Tophat NS
2024-09-26 03:43:15.000 Z,REPL,98830053518,XY5772906,15118748,126,Q0070375,S1 Tophat NS
2024-09-26 03:43:27.000 Z,REPL,84938560926,DT3109276,M261396,61,Q0408031,S1 Tophat NS
2024-09-26 03:43:31.000 Z,REPL,90606293577,FG8015743,E1118156,35,Q9873799,S1 Tophat NS
2024-09-26 03:44:24.000 Z,REPL,76892252735,RTB0781608,M255640,17,Q9873799,S1 Tophat NS
2024-09-26 03:44:33.000 Z,REPL,62822888878,GN5752623,10757251,132,Q7592653,S1 Tophat NS
2024-09-26 03:44:57.000 Z,REPL,87824020049,HH9651666,70082762,81,Q0070375,S1 Tophat NS
2024-09-26 03:45:18.000 Z,REPL,625L6456331,YR4425141,T530227,55,Q8399589,S1 Tophat NS
2024-09-26 03:45:57.000 Z,REPL,78818677433,UE5995115,M261228,56,Q0437665,S1 Tophat NS
2024-09-26 03:46:19.000 Z,REPL,24093972908,JW6286425,GN8ME0089,544,Q6505048,S1 Tophat NS
2024-09-26 03:46:50.000 Z,REPL,24084241919,IS6013737,GN8GE004G,82,Q2561814,S1 Tophat NS
2024-09-26 03:47:29.000 Z,REPL,25554053993,KZ4542302,5567896,52,Q4685527,S1 Tophat NS
2024-09-26 03:47:39.000 Z,REPL,24382871337,AP9893871,47GAR8,229,Q0408031,S1 Tophat NS
2024-09-26 03:47:51.000 Z,REPL,17224291087,ZU0556134,2306279,144,Q7592653,S1 Tophat NS
2024-09-26 03:48:01.000 Z,REPL,96931099918,XY6556218,39970252,29,Q7853685,S1 Tophat NS
2024-09-26 03:48:06.000 Z,REPL,625L6456331,DT0866465,XJ9AA1001,27,Q0437665,S1 Tophat NS
2024-09-26 03:48:32.000 Z,REPL,46240535772,FG8107134,M261140,67,Q6505048,S1 Tophat NS
2024-09-26 03:49:23.000 Z,REPL,781E8095669,RTB0625755,37917780,235,Q9910889,S1 Tophat NS
2024-09-26 03:49:27.000 Z,REPL,40262206584,GN2476301,2702334,107,Q0070375,S1 Tophat NS
2024-09-26 03:49:52.000 Z,REPL,68412101929,HH2369501,8697404,34,Q7853685,S1 Tophat NS
2024-09-26 03:49:58.000 Z,REPL,63821471156,YR6006836,14800037,72,Q8399589,S1 Tophat NS
2024-09-26 03:50:14.000 Z,REPL,67869479148,UE6902888,M255457,515,Q8952449,S1 Tophat NS
2024-09-26 03:50:14.000 Z,REPL,28342722483,JW2480214,2696658,79,Q0408031,S1 Tophat NS
2024-09-26 03:51:07.000 Z,REPL,63131386873,IS9252293,M187237,162,Q7592653,S1 Tophat NS
2024-09-26 03:51:48.000 Z,REPL,44021522886,KZ7091847,T533770,9,Q7853685,S1 Tophat NS
2024-09-26 03:52:31.000 Z,REPL,46210356014,AP6631033,12409458,154,Q9910889,S1 Tophat NS
2024-09-26 03:52:38.000 Z,REPL,24431917091,ZU9771069,A7A767,105,Q0408031,S1 Tophat NS
2024-09-26 03:52:48.000 Z,REPL,67869479148,XY5069399,M255458,12,Q8952449,S1 Tophat NS
2024-09-26 03:53:51.000 Z,REPL,96966177009,DT2249787,39985833,91,Q7592653,S1 Tophat NS
2024-09-26 03:54:13.000 Z,REPL,67869479148,FG5890189,M260749,58,Q8952449,S1 Tophat NS
2024-09-26 03:56:14.000 Z,REPL,284B8265703,RTB6674418,AG3600,53,Q8952449,S1 Tophat NS
2024-09-26 03:56:34.000 Z,REPL,82837377751,GN7162543,5926810,471,Q6505048,S1 Tophat NS
2024-09-26 03:57:37.000 Z,REPL,82640941391,HH2527562,E1037760,69,Q0070375,S1 Tophat NS
2024-09-26 03:59:10.000 Z,REPL,67869479148,YR5297478,M261320,90,Q6505048,S1 Tophat NS
2024-09-26 03:59:28.000 Z,REPL,92590250755,UE1384092,62667252,94,Q8952449,S1 Tophat NS
2024-09-26 04:00:12.000 Z,REPL,284B7399499,JW3736743,59043917,89,Q7853685,S1 Tophat NS
2024-09-26 04:00:34.000 Z,REPL,80292116927,IS5578257,M259380,63,Q0437665,S1 Tophat NS
2024-09-26 04:01:44.000 Z,REPL,27727851232,KZ9651662,11157922,99,Q8399589,S1 Tophat NS
2024-09-26 04:02:37.000 Z,REPL,62227709483,AP8277018,1426424,95,Q8952449,S1 Tophat NS
2024-09-26 04:02:51.000 Z,REPL,80611714635,ZU2145371,E1095892,64,Q0437665,S1 Tophat NS
2024-09-26 04:03:27.000 Z,REPL,28975712872,XY3536517,A7B059,142,Q7107727,S1 Tophat NS
2024-09-26 04:03:46.000 Z,REPL,25554994436,DT4342274,5573820,33,Q8399589,S1 Tophat NS
2024-09-26 04:04:54.000 Z,REPL,17242572509,FG1389497,M254604,81,Q8952449,S1 Tophat NS
2024-09-26 04:05:26.000 Z,REPL,24068279316,RTB1661454,X8179572,139,Q9910889,S1 Tophat NS
2024-09-26 04:05:41.000 Z,REPL,92182558271,GN2904467,831595,8,Q8399589,S1 Tophat NS
2024-09-26 04:06:01.000 Z,REPL,96302528859,HH5571052,243ID005,67,Q0437665,S1 Tophat NS
2024-09-26 04:06:31.000 Z,REPL,56234867685,YR3449644,7775282,159,Q2561814,S1 Tophat NS
2024-09-26 04:06:38.000 Z,REPL,28157836645,UE8284342,5534125,15,Q6505048,S1 Tophat NS
2024-09-26 04:07:53.000 Z,REPL,96941702687,JW5096264,706619,80,Q2561814,S1 Tophat NS
2024-09-26 04:07:58.000 Z,REPL,80640552709,IS1962989,M251517,82,Q0437665,S1 Tophat NS
2024-09-26 04:11:11.000 Z,REPL,78120972737,KZ4911465,312806,39,Q8952449,S1 Tophat NS
2024-09-26 04:22:19.000 Z,REPL,54050206094,AP5497477,99967731,936,Q9910889,S1 Tophat NS
2024-09-26 04:23:16.000 Z,REPL,284B9428414,ZU2947911,A7R154,89,Q8952449,S1 Tophat NS
2024-09-26 04:24:08.000 Z,REPL,68411825339,XY4434912,39969928,15,Q7107727,S1 Tophat NS
2024-09-26 04:24:29.000 Z,REPL,25411241109,DT2579425,M259994,88,Q0437665,S1 Tophat NS
2024-09-26 04:25:20.000 Z,REPL,76344657426,FG8914978,14031955,112,Q7592653,S1 Tophat NS
2024-09-26 04:25:28.000 Z,REPL,284A1442083,RTB0787319,T532085,68,Q0408031,S1 Tophat NS
2024-09-26 04:25:37.000 Z,REPL,27924213765,GN8356658,80004414,188,Q9910889,S1 Tophat NS
2024-09-26 04:25:41.000 Z,REPL,80290412258,HH3510889,11726689,165,Q6505048,S1 Tophat NS
2024-09-26 04:25:59.000 Z,REPL,17242572509,YR7856136,M259766,89,Q8952449,S1 Tophat NS
2024-09-26 04:26:14.000 Z,REPL,11320748993,UE3476924,A7GAA7,130,Q7853685,S1 Tophat NS
2024-09-26 04:27:15.000 Z,REPL,80834661714,JW8661737,774,11,Q2872652,S1 Tophat NS
2024-09-26 04:28:09.000 Z,REPL,25411963112,IS2481234,A7A729,133,Q0437665,S1 Tophat NS
2024-09-26 04:28:24.000 Z,REPL,88884108656,KZ3281693,70082041,58,Q8399589,S1 Tophat NS
2024-09-26 04:28:39.000 Z,REPL,82820704917,AP1861609,AFS772,18,Q7577709,S1 Tophat NS
2024-09-26 04:28:53.000 Z,REPL,46092067632,ZU2349944,A79A12,191,Q7592653,S1 Tophat NS
2024-09-26 04:29:07.000 Z,REPL,62244475404,XY7192109,7061761,99,Q3739413,S2 Tophat NS
2024-09-26 04:29:18.000 Z,REPL,738B1491448,DT2109512,9023982,12,Q8399589,S1 Tophat NS
2024-09-26 04:29:48.000 Z,REPL,82834568048,FG0199161,679,61,Q0437665,S1 Tophat NS
2024-09-26 04:30:12.000 Z,REPL,98820851943,RTB6129645,15118530,184,Q9910889,S1 Tophat NS
2024-09-26 04:30:27.000 Z,REPL,91392972847,GN3196629,MD708406,134,Q8952449,S1 Tophat NS
2024-09-26 04:30:40.000 Z,REPL,24127077534,HH5443894,M261760,167,Q6505048,S1 Tophat NS
2024-09-26 04:31:15.000 Z,REPL,253E0397149,YR6542442,M260090,139,Q7853685,S1 Tophat NS
2024-09-26 04:31:16.000 Z,REPL,284A1442083,UE2837289,T533080,310,Q0408031,S1 Tophat NS
2024-09-26 04:32:08.000 Z,REPL,82820830931,JW6028716,AG4A90,135,Q0437665,S1 Tophat NS
2024-09-26 04:32:09.000 Z,REPL,76345156293,IS7125616,14074245,104,Q7592653,S1 Tophat NS
2024-09-26 04:32:17.000 Z,REPL,80292679962,KZ9481753,A7A720,160,Q2872652,S1 Tophat NS
2024-09-26 04:33:31.000 Z,REPL,48950018649,AP4408758,22715,103,Q8952449,S1 Tophat NS
2024-09-26 04:33:32.000 Z,REPL,237H0362315,ZU8808666,14019440,114,Q0408031,S1 Tophat NS
2024-09-26 04:33:57.000 Z,REPL,237F4572727,XY3794637,A74458,115,Q9910889,S1 Tophat NS
2024-09-26 04:34:31.000 Z,REPL,76345156293,DT4677599,14047544,107,Q7592653,S1 Tophat NS
2024-09-26 04:34:33.000 Z,REPL,55240737678,FG1592014,99206807,136,Q4685527,S1 Tophat NS
2024-09-26 04:34:39.000 Z,REPL,68270191382,RTB8421267,707916,19,Q9873799,S1 Tophat NS
2024-09-26 04:34:53.000 Z,REPL,78876248107,GN8100574,98284355,12,Q2872652,S1 Tophat NS
2024-09-26 04:35:59.000 Z,REPL,84938313261,HH2081232,M260114,87,Q0408031,S1 Tophat NS
2024-09-26 04:36:51.000 Z,REPL,28241736024,YR8001052,9158162,17,Q7107727,S1 Tophat NS
